week,market,product,spend_aed,conversions,sales_aed,impressions,channels_active,roas,aov_aed,cpa_aed
1,SEPAK,Galaxy Z Flip8,4019.0,133.0,36839.0,84295.0,3,9.166210500124409,276.98496240601503,30.218045112781954
1,SEPAK,Galaxy Z Fold8,96366.0,3797.0,968932.0,970028.0,6,10.054708092065667,255.1835659731367,25.379510139583882
1,SESAR,Galaxy Buds3,2963.0,137.0,53985.0,87154.0,1,18.21970975362808,394.05109489051097,21.62773722627737
1,SESAR,Galaxy S24,110248.0,2778.0,822206.0,909336.0,6,7.457786082287207,295.9704823614111,39.686105111591075
1,SESAR,Galaxy Tab S10,3558.0,67.0,14229.0,142688.0,1,3.9991568296795954,212.37313432835822,53.1044776119403
1,SESAR,Galaxy Watch6,96494.0,2216.0,955695.0,1302484.0,6,9.904190934151346,431.2703068592058,43.5442238267148
1,SESAR,Galaxy Z Flip8,6041.0,105.0,23264.0,81447.0,3,3.8510180433703027,221.56190476190477,57.53333333333333
1,SESAR,Galaxy Z Fold8,111719.0,2217.0,702748.0,1649652.0,6,6.290317672016398,316.9815065403699,50.39197113216058
1,SETK,Galaxy Buds3,3480.0,67.0,25982.0,105220.0,1,7.466091954022988,387.7910447761194,51.940298507462686
1,SETK,Galaxy S24,85354.0,4125.0,1656974.0,1275079.0,6,19.412962485648006,401.6906666666667,20.69187878787879
1,SETK,Galaxy Tab S10,4345.0,139.0,23767.0,139007.0,1,5.4699654775604145,170.98561151079136,31.258992805755394
1,SETK,Galaxy Watch6,77587.0,3402.0,1259746.0,1389502.0,6,16.236560248495238,370.29570840681953,22.806290417401527
1,SETK,Galaxy Z Flip8,3176.0,123.0,31887.0,122622.0,3,10.039987405541561,259.2439024390244,25.821138211382113
1,SETK,Galaxy Z Fold8,130424.0,4157.0,1264609.0,1772566.0,6,9.696137214009692,304.2119316815011,31.374548953572287
1,SGE,Galaxy Buds3,2515.0,71.0,19276.0,108034.0,1,7.66441351888668,271.49295774647885,35.42253521126761
1,SGE,Galaxy S24,92711.0,3888.0,1165923.0,1330397.0,6,12.575886356527272,299.87731481481484,23.845421810699587
1,SGE,Galaxy Tab S10,2073.0,174.0,47354.0,169674.0,1,22.84322238301978,272.14942528735634,11.913793103448276
1,SGE,Galaxy Watch6,97513.0,3178.0,1135458.0,1450715.0,6,11.64417052085363,357.28697293895533,30.683763373190686
1,SGE,Galaxy Z Flip8,4675.0,124.0,38926.0,100960.0,3,8.326417112299465,313.9193548387097,37.70161290322581
1,SGE,Galaxy Z Fold8,117606.0,2692.0,864622.0,1885588.0,6,7.351852796626022,321.1820208023774,43.687221396731054
2,SEEG,Galaxy Buds3,3352.0,185.0,63400.0,117187.0,1,18.914081145584724,342.7027027027027,18.11891891891892
2,SEEG,Galaxy S24,76453.0,2354.0,796167.0,983449.0,7,10.413809791636691,338.21877655055226,32.477909940526764
2,SEEG,Galaxy Tab S10,4555.0,112.0,34224.0,72633.0,3,7.513501646542261,305.57142857142856,40.669642857142854
2,SEEG,Galaxy Watch6,61030.0,2106.0,703741.0,958291.0,7,11.531066688513846,334.1600189933523,28.979107312440647
2,SEEG,Galaxy Z Flip8,101724.0,2985.0,1234810.0,1524345.0,6,12.138826628917464,413.6716917922948,34.07839195979899
2,SEEG,Galaxy Z Fold8,79561.0,2328.0,901784.0,1118249.0,7,11.33449805809379,387.36426116838487,34.17568728522337
2,SEIL,Galaxy Buds3,1933.0,70.0,21146.0,132206.0,1,10.939472322814279,302.0857142857143,27.614285714285714
2,SEIL,Galaxy S24,67233.0,1998.0,589123.0,1016943.0,7,8.762408341141999,294.85635635635634,33.650150150150154
2,SEIL,Galaxy Tab S10,5549.0,132.0,31583.0,127803.0,3,5.691656154262029,239.2651515151515,42.03787878787879
2,SEIL,Galaxy Watch6,73885.0,3639.0,1287138.0,1210796.0,7,17.420829667726874,353.7065127782358,20.30365485023358
2,SEIL,Galaxy Z Flip8,138344.0,3410.0,1325223.0,1453777.0,6,9.579186665124617,388.6284457478006,40.57008797653959
2,SEIL,Galaxy Z Fold8,105099.0,2703.0,894718.0,1188292.0,7,8.513097175044482,331.0092489826119,38.88235294117647
2,SELV,Galaxy Buds3,2614.0,172.0,35988.0,120482.0,1,13.767406273909717,209.2325581395349,15.19767441860465
2,SELV,Galaxy S24,79088.0,2131.0,776760.0,979370.0,7,9.821464697552093,364.5049272641952,37.113092444861564
2,SELV,Galaxy Tab S10,5589.0,181.0,61335.0,97051.0,3,10.974235104669887,338.8674033149171,30.87845303867403
2,SELV,Galaxy Watch6,86303.0,2341.0,936644.0,893807.0,7,10.852971507363591,400.1042289619821,36.865869286629646
2,SELV,Galaxy Z Flip8,100827.0,4006.0,1256579.0,1742482.0,6,12.462723278486914,313.6742386420369,25.168996505242138
2,SELV,Galaxy Z Fold8,127773.0,2747.0,1217240.0,1481144.0,7,9.526582298294631,443.1161266836549,46.51365125591555
2,SEMAG,Galaxy Buds3,2874.0,70.0,26527.0,107581.0,1,9.229993041057758,378.95714285714286,41.05714285714286
2,SEMAG,Galaxy S24,56497.0,1427.0,599487.0,761346.0,7,10.610952793953661,420.1030133146461,39.59145059565522
2,SEMAG,Galaxy Tab S10,4587.0,100.0,17766.0,105698.0,3,3.873119686069326,177.66,45.87
2,SEMAG,Galaxy Watch6,74113.0,1394.0,583685.0,672798.0,7,7.875608867540108,418.71233859397415,53.16571018651363
2,SEMAG,Galaxy Z Flip8,117842.0,3676.0,1145195.0,1308189.0,6,9.718054683389623,311.5329162132753,32.057127312295975
2,SEMAG,Galaxy Z Fold8,91139.0,1792.0,672176.0,828794.0,7,7.375283906999199,375.0982142857143,50.858816964285715
2,SEPAK,Galaxy Buds3,2152.0,108.0,37237.0,95794.0,1,17.303438661710036,344.787037037037,19.925925925925927
2,SEPAK,Galaxy S24,57628.0,1663.0,541044.0,778269.0,7,9.388561116124107,325.3421527360192,34.65303668069753
2,SEPAK,Galaxy Tab S10,4199.0,119.0,33632.0,70727.0,3,8.009526077637533,282.6218487394958,35.285714285714285
2,SEPAK,Galaxy Watch6,51006.0,2209.0,775024.0,813951.0,7,15.194761400619536,350.8483476686283,23.090086011770033
2,SEPAK,Galaxy Z Flip8,115406.0,1976.0,660821.0,1200656.0,6,5.726054104639274,334.4235829959514,58.40384615384615
2,SEPAK,Galaxy Z Fold8,85949.0,2811.0,870204.0,1171679.0,7,10.124655318851877,309.5709711846318,30.575951618641053
2,SESAR,Galaxy Buds3,2894.0,118.0,40007.0,85014.0,1,13.824118866620594,339.04237288135596,24.52542372881356
2,SESAR,Galaxy S24,72420.0,2041.0,700865.0,803801.0,7,9.677782380557858,343.3929446349828,35.482606565409114
2,SESAR,Galaxy Tab S10,3005.0,184.0,41983.0,80014.0,3,13.971048252911814,228.16847826086956,16.331521739130434
2,SESAR,Galaxy Watch6,86664.0,1879.0,646362.0,824768.0,7,7.458252561617281,343.99254922831295,46.12240553485897
2,SESAR,Galaxy Z Flip8,92863.0,5577.0,1569264.0,2028077.0,6,16.898700235831278,281.3813878429263,16.651066881836112
2,SESAR,Galaxy Z Fold8,104325.0,2470.0,867753.0,1499614.0,7,8.317785765636232,351.317004048583,42.23684210526316
2,SETK,Galaxy Buds3,3394.0,65.0,9834.0,126510.0,1,2.897466116676488,151.2923076923077,52.215384615384615
2,SETK,Galaxy S24,80194.0,2675.0,1061676.0,902347.0,7,13.238845798937577,396.8882242990654,29.979065420560747
2,SETK,Galaxy Tab S10,3137.0,91.0,30725.0,78547.0,3,9.794389544150462,337.6373626373626,34.472527472527474
2,SETK,Galaxy Watch6,76474.0,2057.0,609431.0,857172.0,7,7.969126762036771,296.27175498298493,37.17744287797764
2,SETK,Galaxy Z Flip8,96178.0,3111.0,749927.0,1097180.0,6,7.79728212273077,241.05657344905174,30.9154612664738
2,SETK,Galaxy Z Fold8,83020.0,2960.0,1182702.0,1089333.0,7,14.245988918332932,399.5614864864865,28.0472972972973
2,SGE,Galaxy Buds3,3870.0,63.0,25052.0,132871.0,1,6.473385012919897,397.6507936507937,61.42857142857143
2,SGE,Galaxy S24,87511.0,3156.0,1197763.0,1116539.0,7,13.686999348653313,379.51932826362486,27.728453738910012
2,SGE,Galaxy Tab S10,4697.0,74.0,21235.0,103854.0,3,4.520970832446242,286.9594594594595,63.472972972972975
2,SGE,Galaxy Watch6,102467.0,3469.0,1188558.0,1334406.0,7,11.599422253018044,342.62265782646296,29.537907177861054
2,SGE,Galaxy Z Flip8,119785.0,6044.0,2260053.0,2125642.0,6,18.867579413115166,373.9333223031105,19.818828590337525
2,SGE,Galaxy Z Fold8,115227.0,4374.0,1720529.0,1407046.0,7,14.931647964452775,393.3536808413352,26.343621399176953
3,SEEG,Galaxy Buds3,3846.0,70.0,18851.0,67559.0,3,4.90145605824233,269.3,54.94285714285714
3,SEEG,Galaxy S24,78338.0,2225.0,753148.0,781910.0,7,9.614082565293982,338.49348314606743,35.20808988764045
3,SEEG,Galaxy Tab S10,124830.0,2641.0,1032392.0,1150674.0,7,8.270383721861732,390.90950397576677,47.26618705035971
3,SEEG,Galaxy Watch6,90113.0,1619.0,565511.0,747626.0,7,6.275576220967008,349.29647930821494,55.65966646077826
3,SEEG,Galaxy Z Flip8,102029.0,3541.0,1233214.0,1145198.0,7,12.086896862656696,348.2671561705733,28.813611974018638
3,SEEG,Galaxy Z Fold8,76398.0,2107.0,577604.0,973027.0,7,7.56045969789785,274.1357380161367,36.25913621262458
3,SEIL,Galaxy Buds3,2680.0,91.0,26241.0,132740.0,3,9.79141791044776,288.3626373626374,29.45054945054945
3,SEIL,Galaxy S24,73513.0,1503.0,522472.0,817880.0,7,7.10720552827391,347.6194278110446,48.91084497671324
3,SEIL,Galaxy Tab S10,132245.0,3848.0,1250952.0,2018666.0,7,9.459351960376575,325.09147609147607,34.36720374220374
3,SEIL,Galaxy Watch6,81690.0,2465.0,901551.0,966783.0,7,11.036246786632391,365.7407707910751,33.139959432048684
3,SEIL,Galaxy Z Flip8,112604.0,3447.0,1360494.0,1529773.0,7,12.082110759830911,394.6892950391645,32.667246881346095
3,SEIL,Galaxy Z Fold8,66563.0,2986.0,913203.0,828104.0,7,13.719378633775522,305.8281982585398,22.29169457468185
3,SELV,Galaxy Buds3,5605.0,135.0,45547.0,86870.0,3,8.12613737734166,337.3851851851852,41.51851851851852
3,SELV,Galaxy S24,87363.0,3544.0,1169200.0,1357093.0,7,13.383240044412394,329.9097065462754,24.650959367945823
3,SELV,Galaxy Tab S10,123113.0,3442.0,1487925.0,1608127.0,7,12.085847960816485,432.2850087158629,35.76786751888437
3,SELV,Galaxy Watch6,70525.0,2093.0,682828.0,1339510.0,7,9.68207018787664,326.2436693741042,33.69565217391305
3,SELV,Galaxy Z Flip8,104865.0,3690.0,1096568.0,1401553.0,7,10.456949411147667,297.17289972899727,28.41869918699187
3,SELV,Galaxy Z Fold8,91002.0,2714.0,901819.0,1267842.0,7,9.909881101514252,332.2840825350037,33.530582166543844
3,SEMAG,Galaxy Buds3,3157.0,141.0,46525.0,107419.0,3,14.737092176116567,329.9645390070922,22.390070921985817
3,SEMAG,Galaxy S24,72476.0,2497.0,812256.0,758402.0,7,11.207241017716209,325.29275130156185,29.025230276331598
3,SEMAG,Galaxy Tab S10,89745.0,2800.0,797213.0,1201291.0,7,8.883090979998885,284.7189285714286,32.051785714285714
3,SEMAG,Galaxy Watch6,75168.0,1571.0,583853.0,663917.0,7,7.767307896977437,371.6441756842775,47.84723106301718
3,SEMAG,Galaxy Z Flip8,78428.0,2778.0,865445.0,1140775.0,7,11.034898250624776,311.5352771778258,28.231821454283658
3,SEMAG,Galaxy Z Fold8,59473.0,1721.0,492584.0,724390.0,7,8.282481125889058,286.2196397443347,34.557234166182454
3,SEPAK,Galaxy Buds3,2491.0,99.0,30331.0,70145.0,3,12.176234443998394,306.37373737373736,25.161616161616163
3,SEPAK,Galaxy S24,63443.0,1548.0,522914.0,719501.0,7,8.242264710054695,337.7997416020672,40.98385012919896
3,SEPAK,Galaxy Tab S10,111597.0,4061.0,1378984.0,1415956.0,7,12.356819627767772,339.5675941886235,27.480177296232455
3,SEPAK,Galaxy Watch6,65019.0,1951.0,641723.0,867286.0,7,9.86977652686138,328.92004100461304,33.32598667350077
3,SEPAK,Galaxy Z Flip8,78163.0,2231.0,829691.0,1205208.0,7,10.614881721530647,371.89197669206635,35.03496190049305
3,SEPAK,Galaxy Z Fold8,56813.0,1847.0,468892.0,638528.0,7,8.253251896572968,253.86681104493775,30.75961017866811
3,SESAR,Galaxy Buds3,4381.0,125.0,42564.0,118639.0,3,9.715590047934262,340.512,35.048
3,SESAR,Galaxy S24,74589.0,3403.0,1235149.0,899134.0,7,16.559398838970893,362.95885982956213,21.918601234205113
3,SESAR,Galaxy Tab S10,140983.0,2531.0,804267.0,1507081.0,7,5.704709078399524,317.7664954563414,55.702489134729355
3,SESAR,Galaxy Watch6,73918.0,2223.0,921789.0,902461.0,7,12.470426689033793,414.6599190283401,33.251461988304094
3,SESAR,Galaxy Z Flip8,128188.0,3151.0,800094.0,1084780.0,7,6.241567073361001,253.91748651221835,40.68168835290384
3,SESAR,Galaxy Z Fold8,81690.0,1860.0,625626.0,931398.0,7,7.658538376790305,336.35806451612905,43.91935483870968
3,SETK,Galaxy Buds3,3703.0,129.0,34974.0,132167.0,3,9.44477450715636,271.1162790697674,28.705426356589147
3,SETK,Galaxy S24,65520.0,2070.0,725943.0,1003261.0,7,11.079716117216117,350.69710144927535,31.652173913043477
3,SETK,Galaxy Tab S10,98280.0,3686.0,1346327.0,1463750.0,7,13.698890923890923,365.2542051003798,26.663049376017362
3,SETK,Galaxy Watch6,59977.0,1634.0,601870.0,957197.0,7,10.035013421811694,368.34149326805385,36.70563035495716
3,SETK,Galaxy Z Flip8,94072.0,3057.0,1172168.0,1285523.0,7,12.460328259205715,383.4373568858358,30.7726529277069
3,SETK,Galaxy Z Fold8,72842.0,2548.0,839294.0,875177.0,7,11.522116361439828,329.3932496075353,28.587912087912088
3,SGE,Galaxy Buds3,4217.0,147.0,47460.0,124615.0,3,11.254446288830922,322.85714285714283,28.687074829931973
3,SGE,Galaxy S24,88190.0,2590.0,994948.0,1103640.0,7,11.281868692595532,384.14980694980693,34.05019305019305
3,SGE,Galaxy Tab S10,139200.0,4647.0,1895181.0,2374093.0,7,13.61480603448276,407.82892188508714,29.954809554551325
3,SGE,Galaxy Watch6,91914.0,4020.0,1245381.0,1089636.0,7,13.54941575820876,309.7962686567164,22.86417910447761
3,SGE,Galaxy Z Flip8,148044.0,2979.0,1102518.0,1687391.0,7,7.447231904028532,370.0966767371601,49.695871097683785
3,SGE,Galaxy Z Fold8,91989.0,2779.0,1011330.0,1337773.0,7,10.994031895117894,363.9186757826556,33.101475350845625
4,SEEG,Galaxy Buds3,101479.0,2176.0,859529.0,1665125.0,6,8.470018427457898,395.00413602941177,46.635569852941174
4,SEEG,Galaxy S24,57499.0,1303.0,428578.0,594097.0,7,7.453660063653281,328.9163468917882,44.128165771297006
4,SEEG,Galaxy Tab S10,97211.0,2170.0,848144.0,1036494.0,7,8.724773945335404,390.84976958525345,44.79769585253456
4,SEEG,Galaxy Watch6,44776.0,1160.0,349950.0,584454.0,7,7.815570841522244,301.6810344827586,38.6
4,SEEG,Galaxy Z Flip8,56529.0,1881.0,700474.0,865025.0,7,12.39140971890534,372.39447102605,30.05263157894737
4,SEEG,Galaxy Z Fold8,73850.0,1975.0,669073.0,868898.0,7,9.059891672308733,338.77113924050633,37.392405063291136
4,SEIL,Galaxy Buds3,133464.0,4656.0,1575336.0,1613712.0,6,11.803452616435893,338.3453608247423,28.664948453608247
4,SEIL,Galaxy S24,45850.0,1400.0,524930.0,692148.0,7,11.448854961832062,374.95,32.75
4,SEIL,Galaxy Tab S10,135472.0,3575.0,1363715.0,1307154.0,7,10.06639748435101,381.45874125874127,37.89426573426574
4,SEIL,Galaxy Watch6,54829.0,1773.0,763833.0,520333.0,7,13.931186051177297,430.8138747884941,30.924421883812748
4,SEIL,Galaxy Z Flip8,98684.0,2271.0,918290.0,1149760.0,7,9.305358518098172,404.3549097313959,43.45398502862175
4,SEIL,Galaxy Z Fold8,76451.0,2050.0,771086.0,862736.0,7,10.086015879452198,376.13951219512194,37.29317073170732
4,SELV,Galaxy Buds3,143897.0,4524.0,1509250.0,2188422.0,6,10.488404900727604,333.60963748894784,31.807471264367816
4,SELV,Galaxy S24,62777.0,1491.0,430161.0,593121.0,7,6.852207018494035,288.5050301810865,42.10395707578806
4,SELV,Galaxy Tab S10,134085.0,3503.0,1163824.0,1391743.0,7,8.679747921094828,332.23636882671997,38.27719097916072
4,SELV,Galaxy Watch6,53749.0,1341.0,514775.0,656823.0,7,9.577387486278814,383.87397464578675,40.081282624906784
4,SELV,Galaxy Z Flip8,91131.0,2464.0,792456.0,766165.0,7,8.695789577640978,321.6136363636364,36.98498376623377
4,SELV,Galaxy Z Fold8,83388.0,3075.0,1228735.0,990046.0,7,14.735153739147119,399.58861788617884,27.118048780487804
4,SEMAG,Galaxy Buds3,109173.0,5138.0,1747792.0,1620465.0,6,16.009379608511264,340.16971584274035,21.24815103152978
4,SEMAG,Galaxy S24,48089.0,1388.0,405360.0,497982.0,7,8.42937054211982,292.04610951008647,34.64625360230548
4,SEMAG,Galaxy Tab S10,101512.0,2168.0,536201.0,1120557.0,7,5.282143982977382,247.32518450184503,46.82287822878229
4,SEMAG,Galaxy Watch6,48016.0,1173.0,376240.0,603331.0,7,7.835721426191269,320.75021312872974,40.93435635123615
4,SEMAG,Galaxy Z Flip8,52383.0,1719.0,538564.0,932524.0,7,10.281274459271138,313.3007562536358,30.472949389179757
4,SEMAG,Galaxy Z Fold8,80196.0,2364.0,687013.0,978659.0,7,8.566674148336576,290.61463620981385,33.923857868020306
4,SEPAK,Galaxy Buds3,116588.0,3469.0,1237429.0,1145998.0,6,10.613690945894946,356.71057941769965,33.60853271836264
4,SEPAK,Galaxy S24,47164.0,1345.0,413796.0,478003.0,7,8.77355610211178,307.6550185873606,35.06617100371747
4,SEPAK,Galaxy Tab S10,84841.0,2281.0,747752.0,923743.0,7,8.813568911257528,327.817623849189,37.1946514686541
4,SEPAK,Galaxy Watch6,48425.0,1239.0,377783.0,427667.0,7,7.801404233350542,304.909604519774,39.083938660209846
4,SEPAK,Galaxy Z Flip8,56499.0,1793.0,758704.0,832681.0,7,13.428627055346112,423.1477969882878,31.510875627440043
4,SEPAK,Galaxy Z Fold8,60243.0,1974.0,729774.0,867361.0,7,12.113838952243414,369.69300911854106,30.518237082066868
4,SESAR,Galaxy Buds3,108827.0,4293.0,1436564.0,1600849.0,6,13.200437391456164,334.6293966922898,25.34987188446308
4,SESAR,Galaxy S24,46468.0,2054.0,728945.0,668658.0,7,15.687031935955927,354.8904576436222,22.62317429406037
4,SESAR,Galaxy Tab S10,91914.0,3435.0,974826.0,1402464.0,7,10.605848945753639,283.79213973799125,26.75807860262009
4,SESAR,Galaxy Watch6,53412.0,1476.0,401565.0,504477.0,7,7.518254324870815,272.0630081300813,36.1869918699187
4,SESAR,Galaxy Z Flip8,52921.0,2896.0,1029509.0,1043887.0,7,19.453695130477506,355.49343922651934,18.27382596685083
4,SESAR,Galaxy Z Fold8,83678.0,2053.0,644499.0,984678.0,7,7.702131982121943,313.93034583536286,40.758889430102286
4,SETK,Galaxy Buds3,127737.0,3560.0,1381252.0,1394172.0,6,10.813249097755545,387.99213483146065,35.8811797752809
4,SETK,Galaxy S24,52735.0,888.0,355792.0,460117.0,7,6.746790556556367,400.6666666666667,59.38626126126126
4,SETK,Galaxy Tab S10,98926.0,3811.0,1563013.0,1458525.0,7,15.799820067525221,410.1319863552873,25.95801626869588
4,SETK,Galaxy Watch6,52170.0,1475.0,408282.0,577582.0,7,7.8259919493962045,276.80135593220336,35.369491525423726
4,SETK,Galaxy Z Flip8,97076.0,2012.0,690734.0,971492.0,7,7.115394124191355,343.3071570576541,48.24850894632207
4,SETK,Galaxy Z Fold8,60415.0,1845.0,596218.0,961358.0,7,9.868708102292477,323.15338753387533,32.74525745257453
4,SGE,Galaxy Buds3,136762.0,4850.0,1468372.0,2023393.0,6,10.73669586581068,302.75711340206186,28.19835051546392
4,SGE,Galaxy S24,53209.0,1561.0,516507.0,603852.0,7,9.707136010825236,330.88212684176807,34.086483023702755
4,SGE,Galaxy Tab S10,131065.0,4085.0,1211640.0,1245168.0,7,9.24457330332278,296.6070991432069,32.08445532435741
4,SGE,Galaxy Watch6,55630.0,1675.0,572065.0,574015.0,7,10.283390257055546,341.5313432835821,33.211940298507464
4,SGE,Galaxy Z Flip8,92749.0,2190.0,595156.0,981759.0,7,6.416845464641129,271.7607305936073,42.351141552511415
4,SGE,Galaxy Z Fold8,84383.0,2840.0,1025355.0,1253999.0,7,12.151203441451477,361.0404929577465,29.71232394366197
5,SEEG,Galaxy Buds3,78950.0,2524.0,763228.0,1011085.0,6,9.667232425585814,302.3882725832013,31.2797147385103
5,SEEG,Galaxy S24,54115.0,1118.0,331527.0,486889.0,6,6.12634204933937,296.53577817531306,48.40339892665474
5,SEEG,Galaxy Tab S10,70877.0,1950.0,791994.0,853261.0,6,11.174203197087913,406.15076923076924,36.34717948717949
5,SEEG,Galaxy Watch6,50543.0,1529.0,580636.0,537170.0,6,11.487960746295233,379.74885546108567,33.05624591236102
5,SEEG,Galaxy Z Flip8,57423.0,1544.0,424838.0,850021.0,6,7.398394371593264,275.1541450777202,37.1910621761658
5,SEEG,Galaxy Z Fold8,39174.0,1496.0,481474.0,405172.0,6,12.290651963036709,321.84090909090907,26.18582887700535
5,SEIL,Galaxy Buds3,110991.0,3591.0,1440788.0,1205422.0,6,12.98112459568794,401.22194374825955,30.90810359231412
5,SEIL,Galaxy S24,47362.0,1844.0,546636.0,633143.0,6,11.541657869177822,296.4403470715835,25.684381778741866
5,SEIL,Galaxy Tab S10,57980.0,2379.0,841049.0,866959.0,6,14.50584684373922,353.5304749894914,24.371584699453553
5,SEIL,Galaxy Watch6,48499.0,1647.0,552712.0,775161.0,6,11.396358687807997,335.5871281117183,29.44687310261081
5,SEIL,Galaxy Z Flip8,58974.0,2418.0,585807.0,830700.0,6,9.933309594058398,242.26923076923077,24.389578163771713
5,SEIL,Galaxy Z Fold8,52898.0,1272.0,431249.0,631849.0,6,8.15246323112405,339.03223270440253,41.58647798742138
5,SELV,Galaxy Buds3,97208.0,2798.0,726288.0,1218106.0,6,7.471483828491483,259.57398141529666,34.741958541815585
5,SELV,Galaxy S24,56474.0,2631.0,1024235.0,729518.0,6,18.136399050890674,389.2949448878753,21.464842265298365
5,SELV,Galaxy Tab S10,75575.0,2014.0,670993.0,788122.0,6,8.878504796559708,333.1643495531281,37.524826216484605
5,SELV,Galaxy Watch6,65197.0,1627.0,546958.0,718870.0,6,8.389312391674464,336.1757836508912,40.0719114935464
5,SELV,Galaxy Z Flip8,74616.0,2284.0,965070.0,1037174.0,6,12.93382116436153,422.53502626970226,32.66900175131349
5,SELV,Galaxy Z Fold8,61187.0,1655.0,579929.0,668450.0,6,9.477977348129505,350.41027190332323,36.970996978851964
5,SEMAG,Galaxy Buds3,78611.0,2718.0,746403.0,1010365.0,6,9.494892572286322,274.61479028697573,28.922369389256808
5,SEMAG,Galaxy S24,38758.0,937.0,357458.0,502363.0,6,9.22281851488725,381.4919957310566,41.36392742796158
5,SEMAG,Galaxy Tab S10,75637.0,1534.0,639552.0,786025.0,6,8.4555442442191,416.91786179921775,49.30704041720991
5,SEMAG,Galaxy Watch6,36605.0,1214.0,360064.0,506402.0,6,9.836470427537222,296.5930807248764,30.152388797364086
5,SEMAG,Galaxy Z Flip8,72403.0,1720.0,617797.0,846196.0,6,8.532754167644987,359.18430232558137,42.09476744186046
5,SEMAG,Galaxy Z Fold8,38984.0,1209.0,401858.0,392636.0,6,10.308280320131336,332.38875103391234,32.24483043837883
5,SEPAK,Galaxy Buds3,80344.0,2262.0,932452.0,939040.0,6,11.60574529523051,412.2245800176835,35.51900972590628
5,SEPAK,Galaxy S24,40818.0,839.0,214564.0,505457.0,6,5.256602479298349,255.7377830750894,48.6507747318236
